positionNumber,stage,seed,chosenColumn,illegal,agreement,regret,resultPreserved,speedRegret,decisionMs,nodes
34,Beginning,2891,3,False,True,0,True,0,3564.8027,513825
35,Beginning,2891,4,False,True,0,True,0,695.693,104540
36,Beginning,2891,2,False,False,1,True,1,1980.6129,324575
37,Beginning,2891,2,False,True,0,True,0,265.0484,48628
38,Beginning,2891,4,False,True,0,True,0,372.3547,79446
39,Beginning,2891,3,False,True,0,True,0,373.3551,64738
40,Beginning,2891,6,False,True,0,True,0,1116.0953,188291
41,Beginning,2891,3,False,True,0,True,0,316.237,56510
42,Beginning,2891,4,False,False,1,True,1,784.6867,140359
43,Beginning,2891,3,False,True,0,True,0,354.1402,62552
44,Beginning,2891,2,False,True,0,True,0,329.9017,57510
45,Beginning,2891,2,False,False,4,True,4,492.4676,79002
46,Beginning,2891,2,False,True,0,True,0,1003.8717,158444
47,Beginning,2891,4,False,False,2,True,2,1490.2518,230402
48,Beginning,2891,3,False,True,0,True,0,149.874,23728
49,Beginning,2891,2,False,False,4,False,,3635.5907,533943
50,Beginning,2891,3,False,True,0,True,0,812.1992,132989
51,Beginning,2891,2,False,True,0,True,0,679.9332,111448
52,Beginning,2891,5,False,True,0,True,0,1443.1309,220119
53,Beginning,2891,3,False,True,0,True,0,455.259,71784
54,Beginning,2891,3,False,True,0,True,0,654.1649,97605
55,Beginning,2891,1,False,True,0,True,0,329.9629,53357
56,Beginning,2891,5,False,True,0,True,0,1078.4236,172718
57,Beginning,2891,4,False,False,2,True,2,770.5229,135190
58,Beginning,2891,5,False,True,0,True,0,1689.1531,268353
59,Beginning,2891,2,False,False,3,False,,1240.0602,179738
60,Beginning,2891,2,False,False,2,False,,2900.6761,422421
61,Beginning,2891,2,False,True,0,True,0,705.181,111521
62,Beginning,2891,4,False,True,0,True,0,516.7638,93562
63,Beginning,2891,3,False,True,0,True,0,200.6206,40159
64,Beginning,2891,4,False,False,1,True,1,648.0009,102653
65,Beginning,2891,6,False,True,0,True,0,524.0468,96478
66,Beginning,2891,3,False,True,0,True,0,310.7344,53297
67,Beginning,2891,3,False,True,0,True,0,309.0836,55615
68,Beginning,2891,3,False,True,0,True,0,291.8008,49624
69,Beginning,2891,1,False,True,0,True,0,1224.597,188428
70,Beginning,2891,3,False,True,0,True,0,863.8897,137861
71,Beginning,2891,4,False,True,0,True,0,474.9134,84216
72,Beginning,2891,2,False,True,0,True,0,536.2886,99706
73,Beginning,2891,3,False,False,6,False,,491.8581,75739
74,Beginning,2891,3,False,True,0,True,0,341.0763,71476
75,Beginning,2891,3,False,True,0,True,0,458.3492,78754
76,Beginning,2891,2,False,True,0,True,0,1298.8655,205389
77,Beginning,2891,3,False,True,0,True,0,390.8919,64757
78,Beginning,2891,3,False,True,0,True,0,309.0633,56785
79,Beginning,2891,4,False,True,0,True,0,192.5462,32560
80,Beginning,2891,2,False,True,0,True,0,1257.556,196385
81,Beginning,2891,3,False,False,2,True,2,585.1934,99854
82,Beginning,2891,3,False,True,0,True,0,272.492,41194
83,Beginning,2891,4,False,True,0,True,0,470.1105,83929
84,Beginning,2891,2,False,True,0,True,0,782.3522,122787
85,Beginning,2891,6,False,True,0,True,0,2454.0847,398231
86,Beginning,2891,1,False,True,0,True,0,303.022,53015
87,Beginning,2891,6,False,False,4,False,,870.6131,143917
88,Beginning,2891,3,False,True,0,True,0,323.1317,60060
89,Beginning,2891,3,False,True,0,True,0,444.5368,70171
90,Beginning,2891,2,False,True,0,True,0,1690.1143,251427
91,Beginning,2891,4,False,True,0,True,0,101.047,22262
92,Beginning,2891,6,False,True,0,True,0,710.7973,123992
93,Beginning,2891,2,False,False,9,False,,588.9481,95670
94,Beginning,2891,3,False,True,0,True,0,422.9142,74951
95,Beginning,2891,2,False,True,0,True,0,2921.5322,438017
96,Beginning,2891,2,False,True,0,True,0,838.5329,124867
97,Beginning,2891,3,False,True,0,True,0,1552.1602,237881
98,Beginning,2891,3,False,True,0,True,0,1030.2841,170992
99,Beginning,2891,2,False,True,0,True,0,882.3355,139795
100,Beginning,2891,3,False,True,0,True,0,934.685,138277
101,Beginning,2891,5,False,True,0,True,0,409.7388,71492
102,Beginning,2891,3,False,False,5,False,,1146.3089,179437
103,Beginning,2891,3,False,True,0,True,0,804.9257,112365
104,Beginning,2891,3,False,True,0,True,0,824.6871,137225
105,Beginning,2891,3,False,True,0,True,0,139.8226,20244
106,Beginning,2891,3,False,True,0,True,0,920.5947,138516
107,Beginning,2891,3,False,True,0,True,0,474.5736,72845
108,Beginning,2891,4,False,False,1,False,,399.3173,60707
109,Beginning,2891,1,False,True,0,True,0,1031.9948,161225
110,Beginning,2891,3,False,True,0,True,0,966.1057,155846
111,Beginning,2891,2,False,True,0,True,0,2291.6783,349667
112,Beginning,2891,3,False,True,0,True,0,224.0732,35756
113,Beginning,2891,5,False,True,0,True,0,1401.3731,217193
114,Beginning,2891,5,False,True,0,True,0,838.8576,121538
115,Beginning,2891,2,False,True,0,True,0,948.684,136170
116,Beginning,2891,2,False,True,0,True,0,483.6747,83365
117,Beginning,2891,3,False,False,1,True,1,997.5225,141281
118,Beginning,2891,3,False,True,0,True,0,551.5845,82179
119,Beginning,2891,4,False,True,0,True,0,128.7958,21954
120,Beginning,2891,3,False,True,0,True,0,324.2079,54607
121,Beginning,2891,3,False,True,0,True,0,157.317,24158
122,Beginning,2891,3,False,True,0,True,0,609.4441,97267
123,Beginning,2891,2,False,True,0,True,0,486.9163,83854
124,Beginning,2891,4,False,True,0,True,0,876.5049,141685
125,Beginning,2891,1,False,True,0,True,0,438.5284,69012
126,Beginning,2891,3,False,True,0,True,0,732.1442,113895
127,Beginning,2891,3,False,True,0,True,0,427.7012,67956
128,Beginning,2891,3,False,True,0,True,0,594.8851,89637
129,Beginning,2891,3,False,False,2,False,,707.8659,103376
130,Beginning,2891,3,False,False,1,False,,996.5708,147651
131,Beginning,2891,6,False,True,0,True,0,1675.2569,253117
132,Beginning,2891,3,False,True,0,True,0,188.4171,31098
133,Beginning,2891,4,False,True,0,True,0,1230.216,175954
134,Beginning,2891,4,False,True,0,True,0,561.8452,95496
135,Beginning,2891,4,False,True,0,True,0,1702.6363,257899
136,Beginning,2891,4,False,True,0,True,0,619.5341,95669
137,Beginning,2891,4,False,False,10,False,,784.529,116670
138,Beginning,2891,2,False,True,0,True,0,486.067,82302
139,Beginning,2891,4,False,True,0,True,0,182.9064,31075
140,Beginning,2891,4,False,False,5,False,,637.7581,94098
141,Beginning,2891,4,False,False,1,True,1,859.4119,133906
142,Beginning,2891,6,False,True,0,True,0,987.3599,153901
143,Beginning,2891,5,False,True,0,True,0,733.4066,121514
144,Beginning,2891,3,False,True,0,True,0,516.8537,79857
145,Beginning,2891,4,False,False,1,True,1,3250.6067,457416
146,Beginning,2891,3,False,True,0,True,0,1031.458,164072
147,Beginning,2891,0,False,False,5,False,,5606.8926,759564
148,Beginning,2891,5,False,True,0,True,0,704.633,113605
149,Beginning,2891,3,False,True,0,True,0,1099.9466,179885
150,Beginning,2891,4,False,True,0,True,0,985.5217,155641
151,Beginning,2891,3,False,True,0,True,0,101.9544,17209
152,Beginning,2891,5,False,True,0,True,0,1014.0779,172419
153,Beginning,2891,1,False,False,4,False,,1331.8447,205596
154,Beginning,2891,2,False,False,1,True,1,2785.5184,421140
155,Beginning,2891,4,False,True,0,True,0,397.1363,71452
156,Beginning,2891,5,False,True,0,True,0,1361.3248,215820
157,Beginning,2891,3,False,True,0,True,0,158.0768,28841
158,Beginning,2891,1,False,True,0,True,0,433.4604,76314
159,Beginning,2891,0,False,True,0,True,0,1936.8619,324842
160,Beginning,2891,2,False,True,0,True,0,1194.8614,186011
161,Beginning,2891,2,False,True,0,True,0,879.0605,158637
162,Beginning,2891,3,False,False,1,True,1,356.4584,65182
163,Beginning,2891,4,False,True,0,True,0,821.9041,129643
164,Beginning,2891,3,False,True,0,True,0,197.6969,30780
165,Beginning,2891,3,False,False,2,False,,725.8856,114102
166,Beginning,2891,3,False,True,0,True,0,556.5772,101468
167,Beginning,2891,4,False,True,0,True,0,1579.2618,256293
168,Beginning,2891,4,False,True,0,True,0,719.8864,123121
169,Beginning,2891,4,False,True,0,True,0,293.9191,57106
170,Beginning,2891,5,False,True,0,True,0,493.2455,90129
171,Beginning,2891,3,False,True,0,True,0,662.9215,106755
172,Beginning,2891,2,False,True,0,True,0,690.4535,118434
173,Beginning,2891,3,False,True,0,True,0,1672.9712,263964
174,Beginning,2891,1,False,True,0,True,0,270.8621,54512
175,Beginning,2891,1,False,True,0,True,0,1516.6483,252883
176,Beginning,2891,3,False,False,1,True,1,355.7979,57844
177,Beginning,2891,4,False,True,0,True,0,843.6407,154127
178,Beginning,2891,3,False,False,1,True,1,1532.681,235414
179,Beginning,2891,4,False,False,2,False,,1270.9247,188157
180,Beginning,2891,1,False,True,0,True,0,133.5811,28581
181,Beginning,2891,2,False,True,0,True,0,927.0111,149352
182,Beginning,2891,3,False,True,0,True,0,468.1181,74708
183,Beginning,2891,2,False,True,0,True,0,813.5093,137249
184,Beginning,2891,1,False,False,3,False,,1766.5419,267218
185,Beginning,2891,6,False,True,0,True,0,779.9521,130743
186,Beginning,2891,2,False,True,0,True,0,662.0344,107060
187,Beginning,2891,2,False,True,0,True,0,817.218,127321
188,Beginning,2891,3,False,True,0,True,0,1030.3666,168761
189,Beginning,2891,6,False,True,0,True,0,675.7268,121376
190,Beginning,2891,5,False,True,0,True,0,827.7206,121344
191,Beginning,2891,1,False,False,5,False,,504.4384,78678
192,Beginning,2891,3,False,True,0,True,0,1475.6109,222469
193,Beginning,2891,4,False,True,0,True,0,161.0441,29488
194,Beginning,2891,5,False,True,0,True,0,1069.8552,170491
195,Beginning,2891,3,False,True,0,True,0,2041.9544,310467
196,Beginning,2891,3,False,True,0,True,0,514.2674,86223
197,Beginning,2891,4,False,True,0,True,0,697.4336,109127
198,Beginning,2891,2,False,True,0,True,0,3906.3765,577245
199,Beginning,2891,1,False,True,0,True,0,1196.0117,201892
200,Beginning,2891,3,False,False,2,False,,490.4524,84072
201,Beginning,2891,3,False,True,0,True,0,326.4357,58161
202,Beginning,2891,4,False,True,0,True,0,178.8955,30352
203,Beginning,2891,3,False,False,4,False,,4094.3739,578636
204,Beginning,2891,3,False,True,0,True,0,72.2203,11977
205,Beginning,2891,5,False,True,0,True,0,1471.2154,243877
206,Beginning,2891,3,False,True,0,True,0,383.0468,66622
207,Beginning,2891,1,False,True,0,True,0,1634.9058,239976
208,Beginning,2891,3,False,True,0,True,0,1244.0795,187291
209,Beginning,2891,3,False,False,3,True,3,1638.9766,250698
210,Middle,2891,5,False,False,1,False,,724.5769,120760
211,Middle,2891,2,False,False,1,False,,317.5119,58918
212,Middle,2891,2,False,True,0,True,0,50.1339,11690
213,Middle,2891,1,False,True,0,True,0,143.184,26221
214,Middle,2891,2,False,True,0,True,0,11.8742,3002
215,Middle,2891,2,False,True,0,True,0,210.3668,36844
216,Middle,2891,4,False,False,8,False,,902.6318,159992
217,Middle,2891,2,False,True,0,True,0,150.9314,26842
218,Middle,2891,2,False,False,1,True,1,102.0516,18989
219,Middle,2891,4,False,False,2,False,,3.1889,1440
220,Middle,2891,5,False,True,0,True,0,150.0796,26013
221,Middle,2891,3,False,True,0,True,0,13.7668,4743
222,Middle,2891,3,False,True,0,True,0,57.0798,11619
223,Middle,2891,2,False,True,0,True,0,625.6603,108307
224,Middle,2891,4,False,True,0,True,0,61.61,13465
225,Middle,2891,2,False,True,0,True,0,27.3706,5583
226,Middle,2891,4,False,True,0,True,0,123.3408,22005
227,Middle,2891,0,False,True,0,True,0,78.7896,21800
228,Middle,2891,6,False,True,0,True,0,0.3268,1204
229,Middle,2891,3,False,True,0,True,0,15.8791,2609
230,Middle,2891,4,False,True,0,True,0,104.4656,19112
231,Middle,2891,3,False,True,0,True,0,104.053,17032
232,Middle,2891,4,False,True,0,True,0,121.5201,22492
233,Middle,2891,4,False,True,0,True,0,14.1627,4169
234,Middle,2891,3,False,True,0,True,0,694.814,113986
235,Middle,2891,5,False,True,0,True,0,10.2837,4380
236,Middle,2891,3,False,True,0,True,0,0.057,315
237,Middle,2891,2,False,True,0,True,0,474.2138,91023
238,Middle,2891,5,False,True,0,True,0,142.9532,27621
239,Middle,2891,6,False,True,0,True,0,400.3816,94303
240,Middle,2891,3,False,True,0,True,0,101.6318,18544
241,Middle,2891,3,False,True,0,True,0,150.8775,26984
242,Middle,2891,3,False,True,0,True,0,343.2468,63596
243,Middle,2891,2,False,True,0,True,0,600.9076,110587
244,Middle,2891,1,False,True,0,True,0,52.8774,12762
245,Middle,2891,2,False,False,1,True,1,618.5711,93219
246,Middle,2891,2,False,True,0,True,0,1.8454,1266
247,Middle,2891,2,False,True,0,True,0,257.9455,50685
248,Middle,2891,3,False,True,0,True,0,14.8476,3448
249,Middle,2891,3,False,True,0,True,0,20.0885,4168
250,Middle,2891,3,False,False,3,True,3,425.5582,71195
251,Middle,2891,6,False,True,0,True,0,442.6631,80751
252,Middle,2891,6,False,True,0,True,0,115.0601,29856
253,Middle,2891,4,False,True,0,True,0,17.3338,5398
254,Middle,2891,2,False,True,0,True,0,210.7714,41408
255,Middle,2891,2,False,True,0,True,0,136.3311,27956
256,Middle,2891,3,False,True,0,True,0,361.4282,65304
257,Middle,2891,1,False,True,0,True,0,64.9274,14485
258,Middle,2891,5,False,True,0,True,0,78.6681,14813
259,Middle,2891,2,False,True,0,True,0,200.5021,37607
260,Middle,2891,3,False,True,0,True,0,0.8418,536
261,Middle,2891,3,False,True,0,True,0,191.9858,41768
262,Middle,2891,3,False,True,0,True,0,94.5645,15597
263,Middle,2891,2,False,True,0,True,0,13.7707,3089
264,Middle,2891,3,False,True,0,True,0,115.0441,20300
265,Middle,2891,2,False,False,2,False,,1557.5071,253543
266,Middle,2891,3,False,True,0,True,0,317.2132,55473
267,Middle,2891,4,False,True,0,True,0,233.9243,40836
268,Middle,2891,5,False,True,0,True,0,18.4671,4451
269,Middle,2891,1,False,False,5,True,5,897.6462,154945
270,Middle,2891,2,False,True,0,True,0,23.4916,5750
271,Middle,2891,6,False,True,0,True,0,177.425,28834
272,Middle,2891,3,False,True,0,True,0,37.2261,7830
273,Middle,2891,4,False,True,0,True,0,40.4309,11871
274,Middle,2891,4,False,True,0,True,0,113.4908,23230
275,Middle,2891,3,False,False,3,True,3,133.6343,24008
276,Middle,2891,3,False,True,0,True,0,128.6463,23169
277,Middle,2891,2,False,True,0,True,0,13.7967,3183
278,Middle,2891,3,False,True,0,True,0,364.8807,57441
279,Middle,2891,4,False,True,0,True,0,8.6823,2326
280,Middle,2891,0,False,True,0,True,0,17.9137,4076
281,Middle,2891,3,False,False,2,False,,243.5398,41441
282,Middle,2891,5,False,True,0,True,0,6.0576,2740
283,Middle,2891,3,False,True,0,True,0,3.2755,1060
284,Middle,2891,5,False,False,5,False,,319.8031,62399
285,Middle,2891,4,False,True,0,True,0,108.5797,18285
286,Middle,2891,3,False,True,0,True,0,468.1109,96759
287,Middle,2891,2,False,True,0,True,0,231.1309,50207
288,Middle,2891,6,False,True,0,True,0,427.8218,72776
289,Middle,2891,0,False,True,0,True,0,79.4999,18182
290,Middle,2891,5,False,True,0,True,0,269.2299,51048
291,Middle,2891,4,False,True,0,True,0,305.9847,58121
292,Middle,2891,3,False,True,0,True,0,273.1544,54349
293,Middle,2891,3,False,True,0,True,0,1383.9972,222984
294,Middle,2891,3,False,True,0,True,0,311.603,59556
295,Middle,2891,4,False,True,0,True,0,246.2875,48385
296,Middle,2891,5,False,True,0,True,0,6.756,3394
297,Middle,2891,0,False,True,0,True,0,342.5321,62298
298,Middle,2891,3,False,True,0,True,0,542.3088,94205
299,Middle,2891,1,False,True,0,True,0,446.8799,86276
300,Middle,2891,2,False,True,0,True,0,16.2305,5681
301,Middle,2891,3,False,True,0,True,0,10.8994,3088
302,Middle,2891,6,False,False,4,True,4,631.5765,109651
303,Middle,2891,3,False,False,3,True,3,295.9372,55046
304,Middle,2891,6,False,True,0,True,0,55.6232,12400
305,Middle,2891,3,False,False,2,True,2,29.2941,7373
306,Middle,2891,4,False,True,0,True,0,97.1749,18087
307,Middle,2891,1,False,True,0,True,0,50.5,10676
308,Middle,2891,2,False,True,0,True,0,275.8015,50135
309,Middle,2891,0,False,True,0,True,0,1179.7535,194755
310,Middle,2891,2,False,True,0,True,0,0.7103,624
311,Middle,2891,0,False,True,0,True,0,9.3039,4796
312,Middle,2891,5,False,True,0,True,0,515.677,85012
313,Middle,2891,3,False,True,0,True,0,20.1872,4303
314,Middle,2891,4,False,True,0,True,0,13.581,3510
315,Middle,2891,4,False,True,0,True,0,0.7398,783
316,Middle,2891,6,False,True,0,True,0,31.1478,8054
317,Middle,2891,1,False,True,0,True,0,142.9657,27436
318,Middle,2891,3,False,True,0,True,0,454.0686,75828
319,Middle,2891,4,False,False,4,False,,1155.7253,191406
320,Middle,2891,3,False,True,0,True,0,579.3855,94684
321,Middle,2891,1,False,True,0,True,0,1143.2357,186552
322,Middle,2891,4,False,True,0,True,0,261.3105,47302
323,Middle,2891,2,False,True,0,True,0,49.3885,10215
324,Middle,2891,3,False,True,0,True,0,22.685,6748
325,Middle,2891,3,False,True,0,True,0,7.6225,2281
326,Middle,2891,3,False,True,0,True,0,1080.9967,168797
327,Middle,2891,3,False,True,0,True,0,2.6887,970
328,Middle,2891,3,False,True,0,True,0,44.6023,10257
329,Middle,2891,3,False,True,0,True,0,512.0024,80835
330,Middle,2891,3,False,True,0,True,0,194.2275,38245
331,Middle,2891,3,False,True,0,True,0,2.6874,871
332,Middle,2891,3,False,True,0,True,0,313.6121,58136
333,Middle,2891,6,False,True,0,True,0,468.3522,82320
334,Middle,2891,4,False,True,0,True,0,190.185,37036
335,Middle,2891,3,False,True,0,True,0,3.2016,935
336,Middle,2891,3,False,True,0,True,0,72.9903,14490
337,Middle,2891,1,False,True,0,True,0,179.6757,30613
338,Middle,2891,4,False,False,1,True,1,184.59,37510
339,Middle,2891,2,False,True,0,True,0,1.4577,781
340,Middle,2891,5,False,True,0,True,0,214.0397,37144
341,Middle,2891,5,False,True,0,True,0,98.4887,20275
342,Middle,2891,5,False,True,0,True,0,789.511,135716
343,Middle,2891,4,False,True,0,True,0,14.847,5625
344,Middle,2891,2,False,True,0,True,0,7.8435,2807
345,Middle,2891,2,False,True,0,True,0,87.0744,18170
346,Middle,2891,2,False,True,0,True,0,166.7292,34915
347,Middle,2891,1,False,True,0,True,0,312.476,64360
348,Middle,2891,3,False,True,0,True,0,18.7505,3951
349,Middle,2891,3,False,True,0,True,0,175.2568,34551
350,End,2891,1,False,True,0,True,0,0.3191,154
351,End,2891,3,False,True,0,True,0,0.0089,13
352,End,2891,2,False,True,0,True,0,0.0045,3
353,End,2891,5,False,True,0,True,0,0.0279,70
354,End,2891,3,False,True,0,True,0,0.4042,310
355,End,2891,2,False,True,0,True,0,0.0165,24
356,End,2891,3,False,True,0,True,0,0.996,756
357,End,2891,2,False,True,0,True,0,0.0053,4
358,End,2891,4,False,True,0,True,0,5.3854,2020
359,End,2891,3,False,True,0,True,0,1.414,413
360,End,2891,5,False,True,0,True,0,0.0879,177
361,End,2891,3,False,True,0,True,0,0.0095,13
362,End,2891,4,False,True,0,True,0,0.1495,380
363,End,2891,1,False,True,0,True,0,1.618,720
364,End,2891,6,False,True,0,True,0,5.785,1732
365,End,2891,5,False,True,0,True,0,0.012,12
366,End,2891,2,False,True,0,True,0,0.1641,392
367,End,2891,1,False,True,0,True,0,0.0107,15
368,End,2891,2,False,True,0,True,0,6.0058,1996
369,End,2891,5,False,True,0,True,0,0.0069,2
370,End,2891,1,False,True,0,True,0,0.0633,146
371,End,2891,2,False,True,0,True,0,0.3178,212
372,End,2891,4,False,True,0,True,0,19.2276,4999
373,End,2891,1,False,True,0,True,0,0.4893,1377
374,End,2891,2,False,True,0,True,0,0.137,397
375,End,2891,2,False,True,0,True,0,0.0134,28
376,End,2891,0,False,True,0,True,0,0.0031,2
377,End,2891,5,False,True,0,True,0,0.0456,192
378,End,2891,2,False,True,0,True,0,0.6161,616
379,End,2891,4,False,True,0,True,0,0.0064,20
380,End,2891,3,False,True,0,True,0,0.0717,66
381,End,2891,3,False,True,0,True,0,12.8991,4042
382,End,2891,0,False,True,0,True,0,0.0022,1
383,End,2891,3,False,True,0,True,0,0.0043,7
384,End,2891,1,False,True,0,True,0,0.4594,279
385,End,2891,4,False,True,0,True,0,0.1236,585
386,End,2891,2,False,True,0,True,0,9.4036,3540
387,End,2891,3,False,True,0,True,0,0.2571,291
388,End,2891,4,False,True,0,True,0,2.8781,1385
389,End,2891,3,False,True,0,True,0,0.7924,664
390,End,2891,5,False,True,0,True,0,0.0033,1
391,End,2891,3,False,False,1,False,,8.3009,2811
392,End,2891,2,False,True,0,True,0,0.037,173
393,End,2891,0,False,True,0,True,0,8.2156,3508
394,End,2891,3,False,True,0,True,0,0.1827,177
395,End,2891,2,False,True,0,True,0,0.002,2
396,End,2891,4,False,True,0,True,0,1.177,672
397,End,2891,6,False,True,0,True,0,0.038,94
398,End,2891,0,False,True,0,True,0,0.004,4
399,End,2891,4,False,True,0,True,0,0.0034,1
400,End,2891,4,False,True,0,True,0,0.1724,99
401,End,2891,1,False,True,0,True,0,0.0553,156
402,End,2891,2,False,True,0,True,0,0.0194,49
403,End,2891,4,False,True,0,True,0,0.0083,15
404,End,2891,5,False,True,0,True,0,1.5901,975
405,End,2891,3,False,True,0,True,0,0.0898,148
406,End,2891,3,False,True,0,True,0,0.0259,64
407,End,2891,5,False,True,0,True,0,0.1068,309
408,End,2891,3,False,True,0,True,0,0.7051,372
409,End,2891,3,False,True,0,True,0,0.0029,4
410,End,2891,4,False,True,0,True,0,0.008,27
411,End,2891,3,False,True,0,True,0,0.0129,50
412,End,2891,3,False,True,0,True,0,4.8961,989
413,End,2891,4,False,True,0,True,0,0.8648,662
414,End,2891,6,False,True,0,True,0,0.0042,3
415,End,2891,2,False,True,0,True,0,0.0095,14
416,End,2891,4,False,True,0,True,0,0.025,62
417,End,2891,4,False,True,0,True,0,0.7262,329
418,End,2891,4,False,True,0,True,0,0.1363,632
419,End,2891,4,False,True,0,True,0,0.0355,157
