positionNumber,stage,seed,chosenColumn,illegal,agreement,regret,resultPreserved,speedRegret,decisionMs,nodes
0,Beginning,0,4,False,True,0,True,0,97.4759,
0,Beginning,1,4,False,True,0,True,0,119.8255,
0,Beginning,2,4,False,True,0,True,0,84.8725,
0,Beginning,3,4,False,True,0,True,0,103.8645,
0,Beginning,4,4,False,True,0,True,0,90.4127,
1,Beginning,0,3,False,True,0,True,0,126.4133,
1,Beginning,1,3,False,True,0,True,0,145.6941,
1,Beginning,2,3,False,True,0,True,0,123.5027,
1,Beginning,3,3,False,True,0,True,0,139.2886,
1,Beginning,4,3,False,True,0,True,0,138.2118,
2,Beginning,0,5,False,True,0,True,0,120.9665,
2,Beginning,1,5,False,True,0,True,0,110.1846,
2,Beginning,2,5,False,True,0,True,0,132.0346,
2,Beginning,3,5,False,True,0,True,0,117.3328,
2,Beginning,4,5,False,True,0,True,0,117.474,
3,Beginning,0,6,False,True,0,True,0,166.3102,
3,Beginning,1,6,False,True,0,True,0,149.947,
3,Beginning,2,6,False,True,0,True,0,146.739,
3,Beginning,3,6,False,True,0,True,0,159.0773,
3,Beginning,4,6,False,True,0,True,0,164.9328,
4,Beginning,0,2,False,True,0,True,0,158.4914,
4,Beginning,1,2,False,True,0,True,0,159.9743,
4,Beginning,2,2,False,True,0,True,0,163.977,
4,Beginning,3,2,False,True,0,True,0,164.8777,
4,Beginning,4,2,False,True,0,True,0,158.0256,
5,Beginning,0,4,False,True,0,True,0,100.3257,
5,Beginning,1,4,False,True,0,True,0,92.2742,
5,Beginning,2,4,False,True,0,True,0,100.584,
5,Beginning,3,4,False,True,0,True,0,77.1559,
5,Beginning,4,4,False,True,0,True,0,91.7191,
6,Beginning,0,3,False,False,2,False,,164.2307,
6,Beginning,1,3,False,False,2,False,,156.4001,
6,Beginning,2,3,False,False,2,False,,154.2764,
6,Beginning,3,3,False,False,2,False,,149.8712,
6,Beginning,4,3,False,False,2,False,,149.6785,
7,Beginning,0,4,False,True,0,True,0,66.3101,
7,Beginning,1,4,False,True,0,True,0,60.4873,
7,Beginning,2,4,False,True,0,True,0,58.2972,
7,Beginning,3,4,False,True,0,True,0,70.5129,
7,Beginning,4,4,False,True,0,True,0,67.7501,
8,Beginning,0,2,False,True,0,True,0,103.401,
8,Beginning,1,2,False,True,0,True,0,121.2714,
8,Beginning,2,2,False,True,0,True,0,112.9609,
8,Beginning,3,2,False,True,0,True,0,107.3751,
8,Beginning,4,2,False,True,0,True,0,115.5557,
9,Beginning,0,4,False,True,0,True,0,151.2461,
9,Beginning,1,3,False,False,1,True,1,148.4014,
9,Beginning,2,3,False,False,1,True,1,151.0271,
9,Beginning,3,4,False,True,0,True,0,146.214,
9,Beginning,4,4,False,True,0,True,0,163.8174,
10,Beginning,0,4,False,False,2,False,,153.8303,
10,Beginning,1,3,False,True,0,True,0,153.1354,
10,Beginning,2,4,False,False,2,False,,160.004,
10,Beginning,3,4,False,False,2,False,,160.1121,
10,Beginning,4,3,False,True,0,True,0,169.8716,
11,Beginning,0,3,False,True,0,True,0,143.1027,
11,Beginning,1,3,False,True,0,True,0,145.6721,
11,Beginning,2,3,False,True,0,True,0,138.4893,
11,Beginning,3,3,False,True,0,True,0,132.609,
11,Beginning,4,3,False,True,0,True,0,136.0314,
12,Beginning,0,3,False,False,2,True,2,149.374,
12,Beginning,1,3,False,False,2,True,2,171.9954,
12,Beginning,2,3,False,False,2,True,2,152.8552,
12,Beginning,3,3,False,False,2,True,2,149.1227,
12,Beginning,4,3,False,False,2,True,2,147.922,
13,Beginning,0,2,False,True,0,True,0,72.0938,
13,Beginning,1,2,False,True,0,True,0,85.9466,
13,Beginning,2,2,False,True,0,True,0,64.626,
13,Beginning,3,2,False,True,0,True,0,72.4279,
13,Beginning,4,2,False,True,0,True,0,82.4655,
14,Beginning,0,3,False,False,2,False,,159.431,
14,Beginning,1,3,False,False,2,False,,171.9792,
14,Beginning,2,3,False,False,2,False,,156.5828,
14,Beginning,3,3,False,False,2,False,,172.4267,
14,Beginning,4,3,False,False,2,False,,152.67,
15,Beginning,0,3,False,True,0,True,0,131.0112,
15,Beginning,1,3,False,True,0,True,0,115.6373,
15,Beginning,2,3,False,True,0,True,0,141.4024,
15,Beginning,3,3,False,True,0,True,0,118.6316,
15,Beginning,4,3,False,True,0,True,0,121.5098,
16,Beginning,0,2,False,False,11,False,,114.1999,
16,Beginning,1,2,False,False,11,False,,107.4616,
16,Beginning,2,2,False,False,11,False,,90.8732,
16,Beginning,3,2,False,False,11,False,,100.771,
16,Beginning,4,2,False,False,11,False,,108.4812,
17,Beginning,0,5,False,True,0,True,0,96.4843,
17,Beginning,1,5,False,True,0,True,0,98.9782,
17,Beginning,2,5,False,True,0,True,0,118.9311,
17,Beginning,3,5,False,True,0,True,0,107.8722,
17,Beginning,4,5,False,True,0,True,0,112.3364,
18,Beginning,0,2,False,True,0,True,0,124.0207,
18,Beginning,1,2,False,True,0,True,0,135.6552,
18,Beginning,2,2,False,True,0,True,0,130.7143,
18,Beginning,3,2,False,True,0,True,0,130.0322,
18,Beginning,4,2,False,True,0,True,0,121.1947,
19,Beginning,0,4,False,True,0,True,0,123.8905,
19,Beginning,1,4,False,True,0,True,0,120.4795,
19,Beginning,2,4,False,True,0,True,0,129.6306,
19,Beginning,3,4,False,True,0,True,0,138.9564,
19,Beginning,4,4,False,True,0,True,0,142.0198,
20,Beginning,0,2,False,True,0,True,0,72.8977,
20,Beginning,1,2,False,True,0,True,0,63.9669,
20,Beginning,2,2,False,True,0,True,0,82.2422,
20,Beginning,3,2,False,True,0,True,0,61.6874,
20,Beginning,4,2,False,True,0,True,0,62.8284,
21,Beginning,0,2,False,False,2,True,2,159.2254,
21,Beginning,1,2,False,False,2,True,2,178.1483,
21,Beginning,2,2,False,False,2,True,2,168.4191,
21,Beginning,3,2,False,False,2,True,2,163.8728,
21,Beginning,4,2,False,False,2,True,2,169.2187,
22,Beginning,0,3,False,True,0,True,0,152.396,
22,Beginning,1,3,False,True,0,True,0,161.2477,
22,Beginning,2,3,False,True,0,True,0,164.434,
22,Beginning,3,3,False,True,0,True,0,146.6522,
22,Beginning,4,3,False,True,0,True,0,164.7952,
23,Beginning,0,3,False,True,0,True,0,127.8512,
23,Beginning,1,3,False,True,0,True,0,116.2701,
23,Beginning,2,3,False,True,0,True,0,105.7957,
23,Beginning,3,3,False,True,0,True,0,124.0746,
23,Beginning,4,3,False,True,0,True,0,112.3385,
24,Beginning,0,2,False,False,2,False,,141.9592,
24,Beginning,1,2,False,False,2,False,,150.6272,
24,Beginning,2,2,False,False,2,False,,164.8992,
24,Beginning,3,2,False,False,2,False,,162.8249,
24,Beginning,4,2,False,False,2,False,,147.7586,
25,Beginning,0,4,False,True,0,True,0,57.2368,
25,Beginning,1,4,False,True,0,True,0,56.4678,
25,Beginning,2,4,False,True,0,True,0,62.3088,
25,Beginning,3,4,False,True,0,True,0,60.4118,
25,Beginning,4,4,False,True,0,True,0,66.5642,
26,Beginning,0,3,False,True,0,True,0,129.8964,
26,Beginning,1,3,False,True,0,True,0,148.2017,
26,Beginning,2,3,False,True,0,True,0,144.7416,
26,Beginning,3,3,False,True,0,True,0,130.4479,
26,Beginning,4,3,False,True,0,True,0,123.4087,
27,Beginning,0,4,False,True,0,True,0,108.9396,
27,Beginning,1,4,False,True,0,True,0,91.1169,
27,Beginning,2,4,False,True,0,True,0,112.6709,
27,Beginning,3,4,False,True,0,True,0,106.8331,
27,Beginning,4,4,False,True,0,True,0,106.0423,
28,Beginning,0,3,False,True,0,True,0,152.3131,
28,Beginning,1,3,False,True,0,True,0,182.8202,
28,Beginning,2,3,False,True,0,True,0,189.7766,
28,Beginning,3,3,False,True,0,True,0,207.8852,
28,Beginning,4,3,False,True,0,True,0,171.1766,
29,Beginning,0,3,False,True,0,True,0,111.1633,
29,Beginning,1,3,False,True,0,True,0,109.4245,
29,Beginning,2,3,False,True,0,True,0,116.5647,
29,Beginning,3,3,False,True,0,True,0,105.5799,
29,Beginning,4,3,False,True,0,True,0,130.5524,
30,Beginning,0,1,False,True,0,True,0,126.0356,
30,Beginning,1,1,False,True,0,True,0,141.1639,
30,Beginning,2,1,False,True,0,True,0,124.1687,
30,Beginning,3,1,False,True,0,True,0,152.3944,
30,Beginning,4,1,False,True,0,True,0,144.8636,
31,Beginning,0,4,False,True,0,True,0,123.1291,
31,Beginning,1,4,False,True,0,True,0,120.9737,
31,Beginning,2,4,False,True,0,True,0,145.0488,
31,Beginning,3,4,False,True,0,True,0,113.7014,
