positionNumber,stage,seed,chosenColumn,illegal,agreement,regret,resultPreserved,speedRegret,decisionMs,nodes
269,Middle,2891,2,False,True,0,True,0,828.9288,151922
270,Middle,2891,2,False,True,0,True,0,21.691,5393
271,Middle,2891,6,False,True,0,True,0,159.0133,28337
272,Middle,2891,3,False,True,0,True,0,33.5574,7802
273,Middle,2891,4,False,True,0,True,0,47.1173,11980
274,Middle,2891,4,False,True,0,True,0,127.0795,23264
275,Middle,2891,3,False,False,3,True,3,111.3554,22718
276,Middle,2891,3,False,True,0,True,0,106.0034,22837
277,Middle,2891,2,False,True,0,True,0,11.4186,3196
278,Middle,2891,3,False,True,0,True,0,296.5228,56047
279,Middle,2891,4,False,True,0,True,0,5.9813,1990
280,Middle,2891,0,False,True,0,True,0,14.5164,3823
281,Middle,2891,4,False,True,0,True,0,200.3145,38650
282,Middle,2891,5,False,True,0,True,0,5.3662,2690
283,Middle,2891,3,False,True,0,True,0,3.758,1124
284,Middle,2891,5,False,False,5,False,,365.7843,67602
285,Middle,2891,4,False,True,0,True,0,106.47,18012
286,Middle,2891,3,False,True,0,True,0,408.361,89871
287,Middle,2891,2,False,True,0,True,0,188.1832,47015
288,Middle,2891,6,False,True,0,True,0,404.1148,72034
289,Middle,2891,0,False,True,0,True,0,73.312,18049
290,Middle,2891,5,False,True,0,True,0,288.2639,51313
291,Middle,2891,4,False,True,0,True,0,276.4691,58045
292,Middle,2891,3,False,True,0,True,0,257.5805,54173
293,Middle,2891,3,False,True,0,True,0,1381.1982,223651
294,Middle,2891,3,False,True,0,True,0,260.1953,51725
295,Middle,2891,4,False,True,0,True,0,237.1784,46114
296,Middle,2891,5,False,True,0,True,0,7.9981,3387
297,Middle,2891,0,False,True,0,True,0,338.7541,60590
298,Middle,2891,3,False,True,0,True,0,557.2428,93554
299,Middle,2891,1,False,True,0,True,0,415.1503,80971
300,Middle,2891,2,False,True,0,True,0,15.3442,5688
301,Middle,2891,3,False,True,0,True,0,10.2325,3099
302,Middle,2891,6,False,False,4,True,4,625.8212,112989
303,Middle,2891,3,False,False,3,True,3,251.7919,48586
304,Middle,2891,6,False,True,0,True,0,35.9739,12226
305,Middle,2891,2,False,True,0,True,0,32.2808,7400
306,Middle,2891,4,False,True,0,True,0,87.3918,18332
307,Middle,2891,1,False,True,0,True,0,37.3911,9681
308,Middle,2891,2,False,True,0,True,0,265.8588,49938
309,Middle,2891,0,False,True,0,True,0,1138.4721,196234
310,Middle,2891,2,False,True,0,True,0,1.09,624
311,Middle,2891,0,False,True,0,True,0,16.5511,4811
312,Middle,2891,5,False,True,0,True,0,437.5707,81984
313,Middle,2891,3,False,True,0,True,0,18.4981,4278
314,Middle,2891,4,False,True,0,True,0,10.9292,3485
315,Middle,2891,4,False,True,0,True,0,0.3839,780
316,Middle,2891,6,False,True,0,True,0,26.266,8053
317,Middle,2891,1,False,True,0,True,0,113.4421,25394
318,Middle,2891,3,False,True,0,True,0,461.9892,80791
319,Middle,2891,2,False,False,4,False,,1157.7803,184152
320,Middle,2891,3,False,True,0,True,0,556.1041,96715
321,Middle,2891,1,False,True,0,True,0,1004.2888,167645
322,Middle,2891,4,False,True,0,True,0,236.3802,44593
323,Middle,2891,2,False,True,0,True,0,53.047,11205
324,Middle,2891,3,False,True,0,True,0,26.7337,6709
325,Middle,2891,3,False,True,0,True,0,12.372,2484
326,Middle,2891,3,False,True,0,True,0,1192.7575,174849
327,Middle,2891,3,False,True,0,True,0,2.9988,941
328,Middle,2891,3,False,True,0,True,0,47.2469,10272
329,Middle,2891,3,False,True,0,True,0,537.765,83257
330,Middle,2891,3,False,True,0,True,0,200.0873,37849
331,Middle,2891,3,False,True,0,True,0,2.3573,797
332,Middle,2891,3,False,True,0,True,0,249.0705,51010
333,Middle,2891,6,False,True,0,True,0,425.2574,75482
334,Middle,2891,4,False,True,0,True,0,178.9021,34377
335,Middle,2891,3,False,True,0,True,0,3.0189,903
336,Middle,2891,3,False,True,0,True,0,84.21,15603
337,Middle,2891,1,False,True,0,True,0,161.3012,30672
338,Middle,2891,4,False,False,1,True,1,148.4561,30586
339,Middle,2891,2,False,True,0,True,0,1.565,781
340,Middle,2891,5,False,True,0,True,0,200.15,37076
341,Middle,2891,5,False,True,0,True,0,104.1962,20511
342,Middle,2891,5,False,True,0,True,0,747.3389,129371
343,Middle,2891,4,False,True,0,True,0,14.6678,5645
344,Middle,2891,2,False,True,0,True,0,7.3483,2802
345,Middle,2891,2,False,True,0,True,0,103.6863,20107
346,Middle,2891,2,False,True,0,True,0,167.7157,35605
347,Middle,2891,1,False,True,0,True,0,362.7924,68565
348,Middle,2891,3,False,True,0,True,0,19.5112,3946
349,Middle,2891,3,False,True,0,True,0,153.2217,33574
350,End,2891,1,False,True,0,True,0,0.183,154
351,End,2891,3,False,True,0,True,0,0.0049,13
352,End,2891,2,False,True,0,True,0,0.0025,3
353,End,2891,5,False,True,0,True,0,0.0153,70
354,End,2891,3,False,True,0,True,0,0.2321,310
355,End,2891,2,False,True,0,True,0,0.0077,24
356,End,2891,3,False,True,0,True,0,0.5782,756
357,End,2891,2,False,True,0,True,0,0.0046,4
358,End,2891,4,False,True,0,True,0,3.9839,2021
359,End,2891,3,False,True,0,True,0,0.9923,416
360,End,2891,5,False,True,0,True,0,0.0422,177
361,End,2891,3,False,True,0,True,0,0.0051,13
362,End,2891,4,False,True,0,True,0,0.0737,380
363,End,2891,1,False,True,0,True,0,0.9222,717
364,End,2891,6,False,True,0,True,0,4.4174,1754
365,End,2891,5,False,True,0,True,0,0.0105,12
366,End,2891,2,False,True,0,True,0,0.1815,392
367,End,2891,1,False,True,0,True,0,0.0092,15
368,End,2891,2,False,True,0,True,0,5.0501,1982
369,End,2891,5,False,True,0,True,0,0.0049,2
370,End,2891,1,False,True,0,True,0,0.052,146
371,End,2891,2,False,True,0,True,0,0.2752,212
372,End,2891,4,False,True,0,True,0,14.3692,4686
373,End,2891,1,False,True,0,True,0,0.3504,1377
374,End,2891,2,False,True,0,True,0,0.1374,397
375,End,2891,2,False,True,0,True,0,0.0168,28
376,End,2891,0,False,True,0,True,0,0.003,2
377,End,2891,5,False,True,0,True,0,0.0656,192
378,End,2891,2,False,True,0,True,0,1.0283,616
379,End,2891,4,False,True,0,True,0,0.0111,20
380,End,2891,3,False,True,0,True,0,0.1171,66
381,End,2891,3,False,True,0,True,0,12.0915,4057
382,End,2891,0,False,True,0,True,0,0.0034,1
383,End,2891,3,False,True,0,True,0,0.0049,7
384,End,2891,1,False,True,0,True,0,0.3739,279
385,End,2891,4,False,True,0,True,0,0.1587,585
386,End,2891,2,False,True,0,True,0,9.3133,4797
387,End,2891,3,False,True,0,True,0,0.2999,291
388,End,2891,4,False,True,0,True,0,2.793,1379
389,End,2891,3,False,True,0,True,0,0.7959,661
390,End,2891,5,False,True,0,True,0,0.0019,1
391,End,2891,3,False,False,1,False,,11.7628,2770
392,End,2891,2,False,True,0,True,0,0.0385,173
393,End,2891,0,False,True,0,True,0,8.7304,3408
394,End,2891,3,False,True,0,True,0,0.2888,177
395,End,2891,2,False,True,0,True,0,0.004,2
396,End,2891,4,False,True,0,True,0,1.5511,669
397,End,2891,6,False,True,0,True,0,0.0403,94
398,End,2891,0,False,True,0,True,0,0.0044,4
399,End,2891,4,False,True,0,True,0,0.0027,1
400,End,2891,4,False,True,0,True,0,0.2398,116
401,End,2891,1,False,True,0,True,0,0.0383,156
402,End,2891,2,False,True,0,True,0,0.0123,49
403,End,2891,4,False,True,0,True,0,0.0052,15
404,End,2891,5,False,True,0,True,0,1.0052,975
405,End,2891,3,False,True,0,True,0,0.0863,148
406,End,2891,3,False,True,0,True,0,0.0262,64
407,End,2891,5,False,True,0,True,0,0.1229,309
408,End,2891,3,False,True,0,True,0,0.7131,372
409,End,2891,3,False,True,0,True,0,0.0044,4
410,End,2891,4,False,True,0,True,0,0.0132,27
411,End,2891,3,False,True,0,True,0,0.0138,50
412,End,2891,3,False,True,0,True,0,2.5828,1054
413,End,2891,4,False,True,0,True,0,0.8082,662
414,End,2891,6,False,True,0,True,0,0.0042,3
415,End,2891,2,False,True,0,True,0,0.0096,14
416,End,2891,4,False,True,0,True,0,0.0241,62
417,End,2891,4,False,True,0,True,0,0.64,329
418,End,2891,4,False,True,0,True,0,0.2162,632
419,End,2891,4,False,True,0,True,0,0.0549,157
